USER,RIPARIAN,BASIN,MAINSTEM,UPPER_RUSSIAN,PRIORITY,PRIORITY_CLASS,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,NULL_DEMAND,ZERO_DEMAND,MAY_SEPT_ZERO_DEMAND
A026298B,N,R_18,N,N,336.0,1971-1990,0.0002022,0.0002022,0.0002022,0.5,1.75,3.37,6.42,4.28,2.77,1.01,0.0002022,0.0002022,N,N,N
A029333,N,R_18,N,N,373.0,1971-1990,0.0002022,0.0002022,0.00388081,0.0002022,0.0002022,1.67e-05,0.16,1e-05,2.6700000000000002e-05,0.0002022,0.0002022,0.0002022,N,N,N
A029502,N,R_18,N,N,377.0,1971-1990,1.0,1.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.5,0.5,N,N,Y
A029610,N,R_18,N,N,382.0,1971-1990,1.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,3.5,N,N,Y
A030882,N,R_18,N,N,406.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
D030353,N,R_18,N,N,402.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
D031555,N,R_18,N,N,421.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
D031651,N,R_18,N,N,426.0,1991-PRESENT,0.21,0.21,0.21,0.21,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.21,0.21,N,N,Y
D032275,N,R_18,N,N,440.0,1991-PRESENT,1.83,1.7,1.96,0.86,0.2,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.53,1.03,N,N,N
D032464,N,R_18,N,N,444.0,1991-PRESENT,0.0002022,0.0002022,0.01,0.0002022,0.01,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.01,0.009207,N,N,N
D032713,N,R_18,N,N,448.0,1991-PRESENT,0.02,0.02,0.02,0.02,0.02,0.02,0.0002022,0.0002022,0.0002022,0.02,0.02,0.02,N,N,N
S008709,N,R_18,N,N,14.0,PRE-1914,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
S025243,N,R_18,N,N,5.0,PRE-1914,0.01,0.03,0.02,0.03,0.07,0.11,0.21,0.23,0.23,0.15,0.04,0.01,N,N,N
S025594,N,R_18,N,N,17.0,PRE-1914,0.0002022,0.0002022,0.0027300000000000002,0.0027300000000000002,0.0027300000000000002,0.0027300000000000002,0.0027300000000000002,0.0027300000000000002,0.0027300000000000002,0.0027300000000000002,0.0027300000000000002,0.0002022,N,N,N
S025690,N,R_18,N,N,18.0,PRE-1914,0.0002022,0.0002022,1.5,3.5,2.5,2.5,2.0,2.5,2.0,1.0,0.0002022,0.0002022,N,N,N
S027648,N,R_18,N,N,9.0,PRE-1914,0.06,0.07,0.07,0.06,0.05,0.0002022,0.0002022,0.0002022,0.0002022,0.03,0.06,0.06,N,N,N
S027791,N,R_18,N,N,27.0,PRE-1914,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A007006,N,R_19,N,N,36.0,PRE-1949+1949,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A009746,N,R_19,N,N,37.0,PRE-1949+1949,0.009207,0.009207,0.009207,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.009207,0.009207,N,N,N
A009992,N,R_19,N,N,39.0,PRE-1949+1949,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A021015,N,R_19,N,N,209.0,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A028365,N,R_19,N,N,361.0,1971-1990,0.09,0.85,0.75,0.19,0.02,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.72,0.42,N,N,N
D030741,N,R_19,N,N,407.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A009774,N,R_20,N,N,38.0,PRE-1949+1949,0.0036829999999999996,0.0036829999999999996,0.0036829999999999996,0.0036829999999999996,0.0036829999999999996,0.004603,0.004603,0.004603,0.004603,0.004296333,0.0036829999999999996,0.0036829999999999996,N,N,N
A016545,N,R_20,N,N,139.0,1955-1956,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A020261,N,R_20,N,N,189.0,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A020584,N,R_20,N,N,199.0,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A024884,N,R_20,N,N,295.0,1971-1990,0.009206664,0.009206664,0.009206664,0.009206664,0.11,0.11,0.11,0.11,0.11,0.11,0.009206664,0.009206664,N,N,N
D032320,N,R_20,N,N,441.0,1991-PRESENT,0.007467667,0.0074673330000000005,0.01,0.01,0.01,0.01,0.008204000000000001,0.0036316670000000003,0.003759667,0.01,0.01,0.009288666999999999,N,N,N
D032787,N,R_20,N,N,451.0,1991-PRESENT,0.0002022,0.0002022,0.06,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.0099065,0.008209000000000001,N,N,N
H501475,N,R_20,N,N,456.0,1991-PRESENT,0.03,0.03,0.03,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.03,0.03,N,N,Y
H501560,N,R_20,N,N,454.0,1991-PRESENT,0.00092072,0.00076728,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.0012275,0.002915499,0.00145772,N,N,N
H504162,N,R_20,N,N,458.0,1991-PRESENT,0.03,0.03,0.04,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.01,0.01,N,N,Y
S024229,N,R_20,N,N,10.0,PRE-1914,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,N,N,N
S028299,N,R_20,N,N,11.0,PRE-1914,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
S028355,N,R_20,N,N,12.0,PRE-1914,0.49,0.49,0.49,0.49,0.49,0.49,0.96,0.61,0.21,0.33,0.38,0.43,N,N,N
A015894,N,R_21,N,N,129.0,1953-1954,82.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A018736,N,R_21,N,N,160.0,1957-1959,1.79,0.39,0.16,0.23,0.02,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.0,1.38,N,N,N
A019515,N,R_21,N,N,171.0,1960-1970,1.79,0.39,0.16,0.23,0.02,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.0,1.38,N,N,N
A020134,N,R_21,N,N,187.0,1960-1970,0.11,0.08,0.42,0.2,0.03,0.02,0.01,0.04,0.02,0.01,0.11,0.2,N,N,N
A020384,N,R_21,N,N,191.0,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A021271,N,R_21,N,N,216.0,1960-1970,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.03,0.03,0.03,0.03,0.03,N,N,N
A021977,N,R_21,N,N,225.0,1960-1970,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
A022523,N,R_21,N,N,238.0,1960-1970,0.05,0.04,0.04,0.05,0.19,0.27,0.31,0.3,0.35,0.19,0.14,0.06,N,N,N
A024827,N,R_21,N,N,291.0,1971-1990,3.06,3.8,0.8,0.2,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.66,2.13,N,N,Y
A025137,N,R_21,N,N,309.0,1971-1990,3.0,3.0,3.0,3.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,2.0,2.0,N,N,Y
A025674,N,R_21,N,N,321.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A025830,N,R_21,N,N,323.0,1971-1990,0.15,0.25,0.28,0.2,0.22,0.21,0.22,0.23,0.2,0.15,0.19,0.2,N,N,N
A025831,N,R_21,N,N,324.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A026113,N,R_21,N,N,330.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A026228,N,R_21,N,N,331.0,1971-1990,1.0,0.5,0.5,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.5,0.5,N,N,Y
A027081,N,R_21,N,N,348.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A027249,N,R_21,N,N,352.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A028828,N,R_21,N,N,364.0,1971-1990,1.0,0.66,0.5,0.16,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.33,0.33,N,N,Y
A028860,N,R_21,N,N,365.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A029272,N,R_21,N,N,370.0,1971-1990,1.4,1.24,1.1,1.05,1.09,1.42,1.42,1.48,1.3,1.35,1.27,1.36,N,N,N
A030186,N,R_21,N,N,397.0,1991-PRESENT,0.26,0.3,0.27,0.31,0.36,0.34,0.39,0.48,0.42,0.32,0.33,0.36,N,N,N
A031567,N,R_21,N,N,422.0,1991-PRESENT,0.43,0.35,0.4,0.57,0.52,0.8,1.06,0.75,0.73,0.58,0.58,0.54,N,N,N
A032372,N,R_21,N,N,443.0,1991-PRESENT,0.09,0.09,0.11,0.06,0.06,0.07,0.0002022,0.0002022,0.0002022,0.0002022,0.07,0.08,N,N,N
C000511,N,R_21,N,N,310.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
C000512,N,R_21,N,N,311.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
D030256,N,R_21,N,N,401.0,1991-PRESENT,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
D030460,N,R_21,N,N,404.0,1991-PRESENT,1.33,0.33,0.33,0.33,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.33,1.33,1.66,N,N,Y
D032229,N,R_21,N,N,439.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
D032768,N,R_21,N,N,446.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S009073,N,R_21,N,N,23.0,PRE-1914,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.83,5.06,4.02,4.04,0.28,N,N,N
S025784,N,R_21,N,N,30.0,PRE-1914,0.0020440000000000002,0.0020440000000000002,0.0020440000000000002,0.0020440000000000002,0.0020440000000000002,0.0020440000000000002,0.0020440000000000002,0.0020440000000000002,0.0020440000000000002,0.0020440000000000002,0.0020440000000000002,0.0020440000000000002,N,N,N
S025957,N,R_21,N,N,21.0,PRE-1914,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.06,0.06,0.06,0.06,0.06,0.0002022,0.0002022,N,N,N
A017795,N,R_22,N,N,151.0,1957-1959,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A022962,N,R_22,N,N,248.0,1960-1970,0.0002022,0.0002022,0.0002022,0.06,0.06,0.13,0.48,0.41,0.2,0.13,0.06,0.0002022,N,N,N
A026624,N,R_22,N,N,341.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A030797,N,R_22,N,N,408.0,1991-PRESENT,12.4,1.2,0.33,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,2.0,N,N,Y
A031304,N,R_22,N,N,416.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A031362,N,R_22,N,N,418.0,1991-PRESENT,7.73,3.86,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,5.96,2.03,N,N,Y
D031111,N,R_22,N,N,412.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
H032335,N,R_22,N,N,442.0,1991-PRESENT,10.93,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
H508968,N,R_22,N,N,461.0,1991-PRESENT,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
H509254,N,R_22,N,N,460.0,1991-PRESENT,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
S000113,N,R_22,N,N,28.0,PRE-1914,0.22,0.16,0.22,0.22,0.13,0.08,0.09,0.09,0.08,0.11,0.17,0.18,N,N,N
S000116,N,R_22,N,N,29.0,PRE-1914,0.11,0.08,0.1,0.09,0.07,0.04,0.04,0.04,0.04,0.04,0.07,0.07,N,N,N
A013958,N,R_23,N,N,83.0,1950-1952,2.06,0.7,0.1,0.06,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.26,0.23,0.83,N,N,Y
A014107,N,R_23,N,N,98.0,1950-1952,3.73,2.23,1.23,0.53,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.66,2.13,4.7,N,N,Y
A014364,N,R_23,N,N,103.0,1950-1952,13.9,25.23,1.53,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.73,6.13,N,N,Y
A015194,N,R_23,N,N,115.0,1953-1954,4.33,19.2,3.86,2.9,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,4.43,N,N,Y
A015515,N,R_23,N,N,119.0,1953-1954,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A015603,N,R_23,N,N,120.0,1953-1954,11.6,1.1,8.0,0.0002022,0.23,0.0002022,0.0002022,0.0002022,0.0002022,2.0,1.86,10.06,N,N,N
A016106,N,R_23,N,N,131.0,1953-1954,2.06,0.7,0.1,0.06,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.5,0.83,N,N,Y
A017477,N,R_23,N,N,147.0,1957-1959,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A017999,N,R_23,N,N,154.0,1957-1959,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A019444,N,R_23,N,N,169.0,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A019557,N,R_23,N,N,173.0,1960-1970,0.38,0.83,1.59,0.45,0.22,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.11,1.35,N,N,N
A019798,N,R_23,N,N,177.0,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A019891,N,R_23,N,N,179.0,1960-1970,0.34,0.34,0.01,0.01,0.01,0.01,0.0002022,0.0002022,0.0002022,0.0002022,0.00333333333333333,0.34,N,N,N
A020071,N,R_23,N,N,182.0,1960-1970,0.8,0.3,0.8,0.2,0.05,0.02,0.0002022,0.0002022,0.0002022,0.3,0.75,0.65,N,N,N
A020078,N,R_23,N,N,183.0,1960-1970,0.05,0.05,0.05,0.05,0.02,0.0002022,0.0002022,0.0002022,0.0002022,0.006138,0.01,0.04,N,N,N
A020401,N,R_23,N,N,192.0,1960-1970,1.53,1.27,1.15,0.37,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.87,1.41,N,N,Y
A020509,N,R_23,N,N,247.0,1960-1970,8.0,5.0,3.0,2.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,5.0,10.0,15.0,N,N,Y
A020634,N,R_23,N,N,200.0,1960-1970,0.1,0.13,0.11,0.13,0.23,0.25,0.25,0.28,0.33,0.2,0.0002022,0.0002022,N,N,N
A021355,N,R_23,N,N,217.0,1960-1970,11.66,3.33,2.66,0.5,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.16,3.33,N,N,Y
A021691,N,R_23,N,N,221.0,1960-1970,2.0,1.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,2.0,3.0,5.5,N,N,Y
A022498,N,R_23,N,N,237.0,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A022745,N,R_23,N,N,242.0,1960-1970,2.5,2.5,2.5,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,2.5,N,N,Y
A023998,N,R_23,N,N,285.0,1971-1990,2.0,2.0,1.33,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.33,1.66,N,N,Y
A024569,N,R_23,N,N,277.0,1971-1990,4.06,10.73,0.53,0.5,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.46,2.7,N,N,Y
A024706,N,R_23,N,N,281.0,1971-1990,1.26,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.08,2.16,4.06,N,N,Y
A025065,N,R_23,N,N,307.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A026503,N,R_23,N,N,339.0,1971-1990,3.0,1.5,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.5,2.0,2.5,N,N,Y
